-3.8	0.0
-3.7899237984759693	0.0
-3.7798475969519387	0.0
-3.769771395427908	0.0
-3.759695193903878	0.0
-3.7496189923798475	0.0
-3.739542790855817	0.0
-3.7294665893317864	0.0
-3.719390387807756	0.0
-3.7093141862837253	0.0
-3.6992379847596952	0.0
-3.6891617832356647	0.0
-3.679085581711634	0.0
-3.6690093801876036	0.0
-3.658933178663573	0.0
-3.6488569771395425	0.0
-3.638780775615512	0.0
-3.628704574091482	0.0
-3.6186283725674513	0.0
-3.6085521710434207	0.0
-3.59847596951939	0.0
-3.5883997679953596	0.0
-3.578323566471329	0.0
-3.5682473649472985	0.0
-3.5581711634232684	0.0
-3.548094961899238	0.0
-3.5380187603752073	0.0
-3.527942558851177	0.0
-3.5178663573271463	0.0
-3.5077901558031157	0.0
-3.4977139542790856	0.0
-3.487637752755055	0.0
-3.4775615512310245	0.0
-3.467485349706994	0.0
-3.4574091481829634	0.0
-3.447332946658933	0.0
-3.4372567451349028	0.0
-3.427180543610872	0.0
-3.4171043420868417	0.0
-3.407028140562811	0.0
-3.3969519390387806	0.0
-3.38687573751475	0.0
-3.3767995359907195	0.0
-3.3667233344666894	0.0
-3.356647132942659	0.0
-3.3465709314186283	0.0
-3.3364947298945977	0.0
-3.326418528370567	0.0
-3.3163423268465366	0.0
-3.306266125322506	0.0
-3.296189923798476	0.0
-3.2861137222744454	0.0
-3.276037520750415	0.0
-3.2659613192263843	0.0
-3.255885117702354	0.0
-3.2458089161783237	0.0
-3.2357327146542927	0.0
-3.2256565131302626	0.0
-3.215580311606232	0.0
-3.2055041100822015	0.0
-3.195427908558171	0.0
-3.1853517070341404	0.0
-3.1752755055101103	0.0
-3.1651993039860793	0.0
-3.155123102462049	0.0
-3.1450469009380186	0.0
-3.134970699413988	0.0
-3.1248944978899575	0.0
-3.114818296365927	0.0
-3.104742094841897	0.0
-3.0946658933178663	0.0
-3.084589691793836	0.0
-3.0745134902698052	0.0
-3.0644372887457747	0.0
-3.054361087221744	0.0
-3.0442848856977136	0.0
-3.0342086841736835	0.0
-3.024132482649653	0.0
-3.0140562811256224	0.0
-3.003980079601592	0.0
-2.9939038780775613	0.0
-2.9838276765535308	0.0
-2.9737514750295	0.0
-2.96367527350547	0.0
-2.9535990719814396	0.0
-2.943522870457409	0.0
-2.9334466689333785	0.0
-2.923370467409348	0.0
-2.913294265885318	0.0
-2.903218064361287	0.0
-2.8931418628372567	0.0
-2.883065661313226	0.0
-2.8729894597891956	0.0
-2.862913258265165	0.0
-2.8528370567411345	0.0
-2.8427608552171044	0.0
-2.8326846536930734	0.0
-2.8226084521690433	0.0
-2.8125322506450128	0.0
-2.8024560491209822	0.0
-2.7923798475969517	0.0
-2.782303646072921	0.0
-2.772227444548891	0.0
-2.76215124302486	0.0
-2.75207504150083	0.0
-2.7419988399767994	0.0
-2.731922638452769	0.0
-2.7218464369287387	0.0
-2.7117702354047077	0.0
-2.7016940338806776	0.0
-2.691617832356647	0.0
-2.6815416308326165	0.0
-2.671465429308586	0.0
-2.6613892277845554	0.0
-2.6513130262605253	0.0
-2.6412368247364943	0.0
-2.6311606232124642	0.0
-2.6210844216884337	0.0
-2.611008220164403	0.0
-2.6009320186403726	0.0
-2.590855817116342	0.0
-2.580779615592312	0.0
-2.570703414068281	0.0
-2.560627212544251	0.0
-2.5505510110202203	0.0
-2.5404748094961898	0.0
-2.530398607972159	0.0
-2.5203224064481287	0.0
-2.5102462049240986	0.0
-2.5001700034000676	0.0
-2.4900938018760375	0.0
-2.480017600352007	0.0
-2.4699413988279764	0.0
-2.4598651973039463	0.0
-2.4497889957799153	0.0
-2.439712794255885	0.0
-2.429636592731854	0.0
-2.419560391207824	0.0
-2.4094841896837935	0.0
-2.399407988159763	0.0
-2.389331786635733	0.0
-2.379255585111702	0.0
-2.3691793835876718	0.0
-2.3591031820636412	0.0
-2.3490269805396107	0.0
-2.33895077901558	0.0
-2.3288745774915496	0.0
-2.3187983759675195	0.0
-2.3087221744434885	0.0
-2.2986459729194584	0.0
-2.288569771395428	0.0
-2.2784935698713973	0.0
-2.2684173683473667	0.0
-2.258341166823336	0.0
-2.248264965299306	0.0
-2.238188763775275	0.0
-2.228112562251245	0.0
-2.2180363607272144	0.0
-2.207960159203184	0.0
-2.1978839576791533	0.0
-2.187807756155123	0.0
-2.1777315546310927	0.0
-2.1676553531070617	0.0
-2.1575791515830316	0.0
-2.147502950059001	0.0
-2.1374267485349705	0.0
-2.1273505470109404	0.0
-2.1172743454869094	0.0
-2.1071981439628793	0.0
-2.0971219424388483	0.0
-2.087045740914818	0.0
-2.0769695393907877	0.0
-2.066893337866757	0.0
-2.056817136342727	0.0
-2.046740934818696	0.0
-2.036664733294666	0.0
-2.0265885317706354	0.0
-2.016512330246605	0.0
-2.0064361287225743	0.0
-1.996359927198544	0.0
-1.9862837256745134	0.0
-1.9762075241504828	0.0
-1.9661313226264523	0.0
-1.956055121102422	0.0
-1.9459789195783914	0.0
-1.9359027180543609	0.0
-1.9258265165303305	0.0
-1.9157503150063	0.0
-1.9056741134822694	0.0
-1.8955979119582391	0.0
-1.8855217104342086	0.0
-1.875445508910178	0.0
-1.8653693073861475	0.0
-1.8552931058621172	0.0
-1.8452169043380866	0.0
-1.835140702814056	0.0
-1.8250645012900257	0.0
-1.8149882997659952	0.0
-1.8049120982419646	0.0
-1.794835896717934	0.0
-1.7847596951939035	0.0
-1.7746834936698734	0.0
-1.7646072921458429	0.0
-1.7545310906218123	0.0
-1.7444548890977818	0.0
-1.7343786875737512	0.0
-1.7243024860497207	0.0
-1.7142262845256906	0.0
-1.70415008300166	0.0
-1.6940738814776295	0.0
-1.683997679953599	0.0
-1.6739214784295684	0.0
-1.6638452769055379	0.0
-1.6537690753815073	0.0
-1.6436928738574772	0.0
-1.6336166723334467	0.0
-1.623540470809416	0.0
-1.6134642692853856	0.0
-1.603388067761355	0.0
-1.5933118662373245	0.0
-1.5832356647132944	0.0
-1.5731594631892638	0.0
-1.5630832616652333	0.0
-1.5530070601412027	0.0
-1.5429308586171722	0.0
-1.5328546570931416	0.0
-1.522778455569111	0.0
-1.512702254045081	0.0
-1.5026260525210504	0.0
-1.4925498509970199	0.0
-1.4824736494729893	0.0
-1.4723974479489588	0.0
-1.4623212464249282	0.0
-1.4522450449008977	0.0
-1.4421688433768676	0.0
-1.432092641852837	0.0
-1.4220164403288065	0.0
-1.411940238804776	0.0
-1.4018640372807454	0.0
